Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Umidade Relativa Media;Velocidade do Vento Media;
83229;24/02/2005;0000;;30.9;;1.6;1.4;84.5;1.266667;
83229;24/02/2005;1200;0.3;;24.9;;;;;
83229;25/02/2005;0000;;30.3;;6.1;1.6;84.75;0.633333;
83229;25/02/2005;1200;3.5;;24.1;;;;;
83229;26/02/2005;0000;;31.5;;8.5;1.5;81.75;1.6;
83229;26/02/2005;1200;6.4;;23.7;;;;;
83229;27/02/2005;0000;;31.2;;8.7;2.6;80.5;1.566667;
83229;27/02/2005;1200;0;;23.6;;;;;
83229;28/02/2005;0000;;31.2;;7.4;2.7;82.75;1.266667;
83229;28/02/2005;1200;0;;23.8;;;;;
83229;01/03/2005;0000;;30.9;;8.6;2.2;82.75;1.6;
83229;01/03/2005;1200;0;;24.1;;;;;
83229;02/03/2005;0000;;32;;8.7;2;79;1.733333;
83229;02/03/2005;1200;0;;24.4;;;;;
83229;03/03/2005;0000;;31.5;;10.3;2.2;77.25;1.7;
83229;03/03/2005;1200;0;;24.5;;;;;
83229;04/03/2005;0000;;32.1;;10.2;2.8;78.25;1.6;
83229;04/03/2005;1200;0;;23.6;;;;;
83229;05/03/2005;0000;;29.7;;3.4;3.4;87.75;2.166667;
83229;05/03/2005;1200;0;;24.9;;;;;
83229;06/03/2005;0000;;31.7;;10.3;1.6;81.25;1.366667;
83229;06/03/2005;1200;20;;24.3;;;;;
83229;07/03/2005;0000;;31.5;;9.4;3.1;79.25;1.1;
83229;07/03/2005;1200;0;;24.1;;;;;
83229;08/03/2005;0000;;30.3;;8.8;2.5;83;1.366667;
83229;08/03/2005;1200;0;;24.3;;;;;
83229;09/03/2005;0000;;30.7;;8.5;2.4;80.25;1.066667;
83229;09/03/2005;1200;1.2;;24;;;;;
83229;10/03/2005;0000;;31.3;;6.7;2.4;85.75;1.733333;
83229;10/03/2005;1200;0;;24.2;;;;;
83229;11/03/2005;0000;;31.5;;9.6;2;78.5;1.366667;
83229;11/03/2005;1200;1;;24.2;;;;;
83229;12/03/2005;0000;;31.5;;4.3;2.1;85;1.166667;
83229;12/03/2005;1200;0;;23.5;;;;;
83229;13/03/2005;0000;;31.8;;7.7;2.4;80.25;0.966667;
83229;13/03/2005;1200;0;;25.7;;;;;
83229;14/03/2005;0000;;31.1;;9.3;2.5;83;1.033333;
83229;14/03/2005;1200;0;;24;;;;;
83229;15/03/2005;0000;;31.9;;5.9;2.4;79.5;1;
83229;15/03/2005;1200;0;;24.7;;;;;
83229;16/03/2005;0000;;31.9;;9.3;2.6;80.75;1.733333;
83229;16/03/2005;1200;0.2;;23.9;;;;;
83229;17/03/2005;0000;;31.3;;5.9;2.6;81.5;1.033333;
83229;17/03/2005;1200;0;;24.7;;;;;
83229;18/03/2005;0000;;32.3;;10.4;2.9;78.25;1.233333;
83229;18/03/2005;1200;0;;24.9;;;;;
83229;19/03/2005;0000;;32.1;;9.1;2.9;76;0.566667;
83229;19/03/2005;1200;0;;24.5;;;;;
83229;20/03/2005;0000;;31.8;;8.5;2.5;81.25;1.466667;
83229;20/03/2005;1200;0;;24.5;;;;;
83229;21/03/2005;0000;;32.2;;10.1;2.5;79.75;1.366667;
83229;21/03/2005;1200;1.6;;24.9;;;;;
83229;22/03/2005;0000;;32.5;;9.9;2.6;78.5;2.033333;
83229;22/03/2005;1200;0.8;;24.3;;;;;
83229;23/03/2005;0000;;32.5;;9.4;2.5;85.75;1.233333;
83229;23/03/2005;1200;0.2;;24.7;;;;;
83229;24/03/2005;0000;;31.3;;10.1;2.2;78;1.4;
83229;24/03/2005;1200;10.5;;22.6;;;;;
83229;25/03/2005;0000;;31.4;;9.6;3.1;80.25;1.7;
83229;25/03/2005;1200;0;;25.7;;;;;
83229;26/03/2005;0000;;30.2;;5;2.5;84.75;1.166667;
83229;26/03/2005;1200;0;;24.5;;;;;
83229;27/03/2005;0000;;29.7;;6.7;1.6;90.25;1.566667;
83229;27/03/2005;1200;16.6;;23.3;;;;;
83229;28/03/2005;0000;;28.3;;2.3;1.1;91;1.6;
83229;28/03/2005;1200;78.5;;22.8;;;;;
83229;29/03/2005;0000;;27.2;;2.1;0.9;93.5;1.866667;
83229;29/03/2005;1200;70.6;;22.3;;;;;
83229;30/03/2005;0000;;28.2;;2.6;0.6;89.25;0.966667;
83229;30/03/2005;1200;144.8;;22.5;;;;;
83229;31/03/2005;0000;;29.1;;5.4;1;91.25;0.766667;
83229;31/03/2005;1200;3.4;;23.5;;;;;
83229;01/04/2005;0000;;26.9;;0.2;1.1;94.75;0.433333;
83229;01/04/2005;1200;13.4;;23.1;;;;;
83229;02/04/2005;0000;;27.8;;1.3;0.5;94;0.633333;
83229;02/04/2005;1200;53;;22.5;;;;;
83229;03/04/2005;0000;;26.3;;0;0.4;95.75;0.2;
83229;03/04/2005;1200;89.3;;22.4;;;;;
83229;04/04/2005;0000;;30;;6.5;0.4;88;1.4;
83229;04/04/2005;1200;22.4;;22.6;;;;;
83229;05/04/2005;0000;;31;;8.4;1.5;85.5;1.566667;
83229;05/04/2005;1200;0;;23.7;;;;;
83229;06/04/2005;0000;;30.6;;6.5;1.7;86.75;1.633333;
83229;06/04/2005;1200;4.2;;24.2;;;;;
83229;07/04/2005;0000;;30.7;;9.7;1.6;75;1.533333;
83229;07/04/2005;1200;13.4;;24.5;;;;;
83229;08/04/2005;0000;;31.1;;1;2.8;80;1.333333;
83229;08/04/2005;1200;0;;24.4;;;;;
83229;09/04/2005;0000;;30.7;;7.9;2.8;80;2.3;
83229;09/04/2005;1200;3.1;;23.5;;;;;
83229;10/04/2005;0000;;30.5;;5.6;3;89.5;1.8;
83229;10/04/2005;1200;3.2;;24.5;;;;;
83229;11/04/2005;0000;;28.8;;1.8;2.3;80.75;1.933333;
83229;11/04/2005;1200;8.4;;23.9;;;;;
83229;12/04/2005;0000;;30.7;;6.7;2.3;78.25;1.566667;
83229;12/04/2005;1200;2;;23.5;;;;;
83229;13/04/2005;0000;;29.3;;4.2;2.1;90;0.966667;
83229;13/04/2005;1200;4.2;;23.6;;;;;
83229;14/04/2005;0000;;30.3;;8.7;1.6;83.75;2.166667;
83229;14/04/2005;1200;5.3;;24;;;;;
83229;15/04/2005;0000;;30.3;;2;1.9;85.25;0.9;
83229;15/04/2005;1200;6;;23.3;;;;;
83229;16/04/2005;0000;;29;;6.2;1;89.75;1.433333;
83229;16/04/2005;1200;13.1;;23.1;;;;;
83229;17/04/2005;0000;;29.5;;5.6;1.3;88.5;0.533333;
83229;17/04/2005;1200;58;;23;;;;;
83229;18/04/2005;0000;;29.8;;5.7;1.6;79.5;1.533333;
83229;18/04/2005;1200;0.4;;23.9;;;;;
83229;19/04/2005;0000;;30.5;;7.7;2.1;78.25;1.533333;
83229;19/04/2005;1200;0.1;;24.1;;;;;
83229;20/04/2005;0000;;29.5;;2.8;2.4;90;1.666667;
83229;20/04/2005;1200;0.3;;23.3;;;;;
83229;21/04/2005;0000;;27.9;;1.2;1.4;89.75;0.433333;
83229;21/04/2005;1200;16;;23.6;;;;;
83229;22/04/2005;0000;;29.6;;5.6;1.1;81.75;1.433333;
83229;22/04/2005;1200;8.4;;24.5;;;;;
83229;23/04/2005;0000;;29.5;;8.6;2;80.75;1.3;
83229;23/04/2005;1200;0.4;;23.7;;;;;
83229;24/04/2005;0000;;29.7;;8.3;2.4;83.5;1.133333;
83229;24/04/2005;1200;0.2;;24.1;;;;;
83229;25/04/2005;0000;;29.2;;6;1.9;84.75;0.933333;
83229;25/04/2005;1200;2.8;;23.4;;;;;
83229;26/04/2005;0000;;29.3;;4.5;1.8;81.5;1.466667;
83229;26/04/2005;1200;0;;24.4;;;;;
83229;27/04/2005;0000;;30.1;;6.8;1.9;83.5;1.833333;
83229;27/04/2005;1200;0;;24.6;;;;;
83229;28/04/2005;0000;;28.3;;0.7;2.1;94;1.366667;
83229;28/04/2005;1200;45.3;;23.9;;;;;
83229;29/04/2005;0000;;28.9;;4.8;0.8;89.5;0.966667;
83229;29/04/2005;1200;6.8;;24.3;;;;;
83229;30/04/2005;0000;;28.8;;3.4;1.2;92.5;0.966667;
83229;30/04/2005;1200;35.3;;24;;;;;
83229;01/05/2005;0000;;29.7;;6.5;0.9;89.5;2.5;
83229;01/05/2005;1200;3.4;;24.5;;;;;
83229;02/05/2005;0000;;25.9;;0;1.7;84.75;4.3;
83229;02/05/2005;1200;48.2;;22.6;;;;;
83229;03/05/2005;0000;;26;;0;2.8;82;3.966667;
83229;03/05/2005;1200;4.6;;22;;;;;
83229;04/05/2005;0000;;26.2;;3.5;2.8;87;4.433333;
83229;04/05/2005;1200;17.7;;22.4;;;;;
83229;05/05/2005;0000;;27.4;;5.6;2.7;82;3.866667;
83229;05/05/2005;1200;7.2;;22.4;;;;;
83229;06/05/2005;0000;;26.6;;1.5;3.4;91.5;1.533333;
83229;06/05/2005;1200;21;;22;;;;;
83229;07/05/2005;0000;;28.6;;8.9;2.2;73.5;2.033333;
83229;07/05/2005;1200;2.7;;22.1;;;;;
83229;08/05/2005;0000;;27.8;;0.9;3.9;88;2.766667;
83229;08/05/2005;1200;0;;24.5;;;;;
83229;09/05/2005;0000;;27.5;;0.7;2;92.5;1.9;
83229;09/05/2005;1200;2.9;;23.7;;;;;
83229;10/05/2005;0000;;28.9;;7.3;1.4;83.5;2.2;
83229;10/05/2005;1200;24.3;;24.1;;;;;
83229;11/05/2005;0000;;30.1;;7.8;3;78.75;1.666667;
83229;11/05/2005;1200;0;;24.1;;;;;
83229;12/05/2005;0000;;28.9;;4.8;2.5;89;2.666667;
83229;12/05/2005;1200;8.4;;23.5;;;;;
83229;13/05/2005;0000;;29;;5.7;1.3;83.75;2.3;
83229;13/05/2005;1200;11.6;;22.7;;;;;
83229;14/05/2005;0000;;29.7;;8.5;2.4;81.75;2.666667;
83229;14/05/2005;1200;0;;24.5;;;;;
83229;15/05/2005;0000;;29.9;;7.5;2.2;85.25;1.6;
83229;15/05/2005;1200;1.2;;24.2;;;;;
83229;16/05/2005;0000;;30.2;;8.3;2;86;2.166667;
83229;16/05/2005;1200;0.3;;24.5;;;;;
83229;17/05/2005;0000;;29.8;;5.7;1.9;85.25;1.9;
83229;17/05/2005;1200;3.6;;23.5;;;;;
83229;18/05/2005;0000;;27.5;;5.3;1.5;90;1.433333;
83229;18/05/2005;1200;9.8;;22.3;;;;;
83229;19/05/2005;0000;;28.5;;7.8;1.8;81;1.066667;
83229;19/05/2005;1200;0;;23.4;;;;;
83229;20/05/2005;0000;;28.6;;8.8;2.1;84.25;0.433333;
83229;20/05/2005;1200;0;;22.5;;;;;
83229;21/05/2005;0000;;29.3;;7.2;1.7;86.5;0.866667;
83229;21/05/2005;1200;0;;23.3;;;;;
83229;22/05/2005;0000;;30.3;;8.4;1.6;86.5;1.266667;
83229;22/05/2005;1200;0;;24.1;;;;;
83229;23/05/2005;0000;;30.5;;7;1.9;87;1.033333;
83229;23/05/2005;1200;0;;24.3;;;;;
83229;24/05/2005;0000;;29.5;;1.7;1.6;91.25;0.833333;
83229;24/05/2005;1200;0;;24.6;;;;;
83229;25/05/2005;0000;;30.2;;5.7;1;89.5;1.2;
83229;25/05/2005;1200;2.7;;24.5;;;;;
83229;26/05/2005;0000;;29.1;;3.7;1.4;89.5;0.966667;
83229;26/05/2005;1200;1.3;;24.5;;;;;
83229;27/05/2005;0000;;28.5;;5;1.8;89.75;1.3;
83229;27/05/2005;1200;0.5;;23.9;;;;;
83229;28/05/2005;0000;;29.5;;7.7;1.2;80.75;1.666667;
83229;28/05/2005;1200;11.6;;23.9;;;;;
83229;29/05/2005;0000;;28.9;;7.7;2.2;79.25;2.2;
83229;29/05/2005;1200;11;;22.5;;;;;
83229;30/05/2005;0000;;28.6;;4.9;3;78.75;2.033333;
83229;30/05/2005;1200;4.2;;22.5;;;;;
83229;31/05/2005;0000;;29.7;;7;2.9;82.75;2.566667;
83229;31/05/2005;1200;0;;24.5;;;;;
83229;01/06/2005;0000;;27.9;;3.5;2.8;83.5;2.666667;
83229;01/06/2005;1200;2.9;;22.9;;;;;
83229;02/06/2005;0000;;28.2;;5;2.5;87;1.3;
83229;02/06/2005;1200;29.5;;22.8;;;;;
83229;03/06/2005;0000;;28.6;;5.4;1.6;85.25;1.6;
83229;03/06/2005;1200;16.5;;22.1;;;;;
83229;04/06/2005;0000;;25.3;;0;1.7;97.25;2.7;
83229;04/06/2005;1200;25.9;;21.5;;;;;
83229;05/06/2005;0000;;26.3;;0.6;0.7;92;1.566667;
83229;05/06/2005;1200;37.4;;21.5;;;;;
83229;06/06/2005;0000;;27.5;;3.6;1.5;92;2.533333;
83229;06/06/2005;1200;4.4;;22.9;;;;;
83229;07/06/2005;0000;;26.9;;2.3;0.7;85.75;1.533333;
83229;07/06/2005;1200;46.4;;22.3;;;;;
83229;08/06/2005;0000;;27;;4.9;1.4;79.5;2.4;
83229;08/06/2005;1200;11.8;;22.3;;;;;
83229;09/06/2005;0000;;28.7;;6.1;2.5;87;1.9;
83229;09/06/2005;1200;6.5;;21.7;;;;;
83229;10/06/2005;0000;;28.3;;7.9;2;81.5;2.233333;
83229;10/06/2005;1200;4.1;;21.7;;;;;
83229;11/06/2005;0000;;28.5;;6.6;2;81;2.133333;
83229;11/06/2005;1200;3;;22.5;;;;;
83229;12/06/2005;0000;;25.5;;0;2.3;83.75;1.933333;
83229;12/06/2005;1200;4.4;;22.9;;;;;
83229;13/06/2005;0000;;26.8;;4.1;1.7;92;1.8;
83229;13/06/2005;1200;3.2;;22.9;;;;;
83229;14/06/2005;0000;;28.7;;3.8;1;87.25;1.733333;
83229;14/06/2005;1200;10.6;;23;;;;;
83229;15/06/2005;0000;;28.7;;8;1.5;90;1.1;
83229;15/06/2005;1200;1.6;;21.9;;;;;
83229;16/06/2005;0000;;27.3;;7.1;1.5;78.25;1.9;
83229;16/06/2005;1200;11.2;;22.4;;;;;
83229;17/06/2005;0000;;27.4;;8.6;2.7;83.75;0.933333;
83229;17/06/2005;1200;0;;22.7;;;;;
83229;18/06/2005;0000;;27.9;;8.7;1.4;88;1.233333;
83229;18/06/2005;1200;0;;22.3;;;;;
83229;19/06/2005;0000;;28.7;;8.3;1.4;86.25;1.233333;
83229;19/06/2005;1200;0;;22.7;;;;;
83229;20/06/2005;0000;;28.4;;6.2;1.4;88.5;1;
83229;20/06/2005;1200;0;;23.6;;;;;
83229;21/06/2005;0000;;28.8;;5.3;1.1;88.75;0.833333;
83229;21/06/2005;1200;0;;23.7;;;;;
83229;22/06/2005;0000;;25.7;;0;0.9;94.25;3.7;
83229;22/06/2005;1200;11.3;;22.4;;;;;
83229;23/06/2005;0000;;24.4;;0;0.8;96.25;3.866667;
83229;23/06/2005;1200;29.4;;22.2;;;;;
83229;24/06/2005;0000;;25.7;;1.5;0.7;95;2.1;
83229;24/06/2005;1200;26.2;;22.5;;;;;
83229;25/06/2005;0000;;24.8;;0;0.7;95;3.566667;
83229;25/06/2005;1200;31.7;;20.7;;;;;
83229;26/06/2005;0000;;25.5;;0.4;0.5;98.25;1.733333;
83229;26/06/2005;1200;41.5;;22.1;;;;;
83229;27/06/2005;0000;;27.7;;4.2;0.7;94.25;1.7;
83229;27/06/2005;1200;49.1;;22;;;;;
83229;28/06/2005;0000;;28.1;;8.4;1.2;79.25;2.933333;
83229;28/06/2005;1200;6.8;;23.2;;;;;
83229;29/06/2005;0000;;28.2;;6.3;2.7;83.75;1.533333;
83229;29/06/2005;1200;3.3;;22;;;;;
83229;30/06/2005;0000;;26.5;;4.5;2.3;87.25;1.7;
83229;30/06/2005;1200;2.4;;21.7;;;;;
83229;01/07/2005;0000;;27.1;;5.5;1.9;89.5;1.8;
83229;01/07/2005;1200;0.8;;21.7;;;;;
83229;02/07/2005;0000;;27.9;;8.7;1.7;78.5;1.733333;
83229;02/07/2005;1200;3.1;;22.6;;;;;
83229;03/07/2005;0000;;28.1;;7.7;2.9;85.75;1.333333;
83229;03/07/2005;1200;1.5;;21.1;;;;;
83229;04/07/2005;0000;;28.3;;6.6;2.1;78.75;2.1;
83229;04/07/2005;1200;0.6;;21.3;;;;;
83229;05/07/2005;0000;;25.7;;0.1;2.5;89;0.166667;
83229;05/07/2005;1200;0.8;;21.2;;;;;
83229;06/07/2005;0000;;27.2;;0.2;0.7;82.5;1.166667;
83229;06/07/2005;1200;2.9;;21.1;;;;;
83229;07/07/2005;0000;;27;;1.3;2.9;89.5;2.566667;
83229;07/07/2005;1200;0;;21;;;;;
83229;08/07/2005;0000;;23.8;;0;1.3;94.5;6.1;
83229;08/07/2005;1200;22.5;;21.6;;;;;
83229;09/07/2005;0000;;24.1;;2.6;1.5;87.25;6.4;
83229;09/07/2005;1200;28.3;;20.8;;;;;
83229;10/07/2005;0000;;24.8;;1.3;2.5;81;3.7;
83229;10/07/2005;1200;14.7;;20.5;;;;;
83229;11/07/2005;0000;;26.5;;7.7;2.5;86.5;1.9;
83229;11/07/2005;1200;22.2;;20.5;;;;;
83229;12/07/2005;0000;;25.7;;0.1;1.8;86.5;2.966667;
83229;12/07/2005;1200;11.9;;21.1;;;;;
83229;13/07/2005;0000;;25.9;;6.5;3.1;73;4.233333;
83229;13/07/2005;1200;5.2;;22.1;;;;;
83229;14/07/2005;0000;;23.8;;0;5;86.5;3.1;
83229;14/07/2005;1200;1.1;;20.3;;;;;
83229;15/07/2005;0000;;26.3;;2.8;2.1;85.5;2.633333;
83229;15/07/2005;1200;8.5;;20.4;;;;;
83229;16/07/2005;0000;;26.7;;2;2.3;78.25;1.633333;
83229;16/07/2005;1200;4;;21.7;;;;;
83229;17/07/2005;0000;;27;;8.8;2.7;85.75;1.5;
83229;17/07/2005;1200;0;;21.3;;;;;
83229;18/07/2005;0000;;27.1;;7;2;80.5;1.466667;
83229;18/07/2005;1200;0;;20.6;;;;;
83229;19/07/2005;0000;;25.8;;0.2;1.4;95.25;1.533333;
83229;19/07/2005;1200;0;;20.8;;;;;
83229;20/07/2005;0000;;27.3;;1.3;0.8;96.5;1.233333;
83229;20/07/2005;1200;40.6;;20.9;;;;;
83229;21/07/2005;0000;;27.1;;7.9;1.4;76.75;2.566667;
83229;21/07/2005;1200;15.6;;21.8;;;;;
83229;22/07/2005;0000;;26.6;;5.8;3;82;1.966667;
83229;22/07/2005;1200;0;;22.9;;;;;
83229;23/07/2005;0000;;26.8;;8.4;2.1;80.5;1.566667;
83229;23/07/2005;1200;1.6;;21.3;;;;;
83229;24/07/2005;0000;;28.2;;7.9;2.7;82;1.9;
83229;24/07/2005;1200;0.7;;21.1;;;;;
83229;25/07/2005;0000;;27;;7.9;2.6;90.5;1.033333;
83229;25/07/2005;1200;9.3;;20.7;;;;;
83229;26/07/2005;0000;;26.5;;5.7;1.5;90;1.233333;
83229;26/07/2005;1200;6.8;;21.5;;;;;
83229;27/07/2005;0000;;27.3;;7.4;1.4;82.25;1.7;
83229;27/07/2005;1200;1.4;;22.7;;;;;
83229;28/07/2005;0000;;27.9;;8.8;2.1;78.5;1.966667;
83229;28/07/2005;1200;0;;22.5;;;;;
83229;29/07/2005;0000;;27.3;;6.2;2.3;80;1.366667;
83229;29/07/2005;1200;0;;22.1;;;;;
83229;30/07/2005;0000;;27.8;;8.4;2.3;75.25;3.4;
83229;30/07/2005;1200;0;;22.2;;;;;
83229;31/07/2005;0000;;26.3;;7.6;4.7;73.25;2.866667;
83229;31/07/2005;1200;0;;22.5;;;;;
83229;01/08/2005;0000;;27.3;;8.7;3.3;80.75;2.2;
83229;01/08/2005;1200;6.6;;20.8;;;;;
83229;02/08/2005;0000;;26.8;;4.6;3.2;89.25;2.2;
83229;02/08/2005;1200;1.6;;21.3;;;;;
83229;03/08/2005;0000;;27;;6.9;1.7;84;3.133333;
83229;03/08/2005;1200;4.8;;23;;;;;
83229;04/08/2005;0000;;26.7;;7.7;2.5;75.5;3.2;
83229;04/08/2005;1200;9.8;;21.1;;;;;
83229;05/08/2005;0000;;27.5;;8.2;3.7;83.5;2.166667;
83229;05/08/2005;1200;0.2;;22.6;;;;;
83229;06/08/2005;0000;;27.5;;3.7;3.1;70.5;2.9;
83229;06/08/2005;1200;2;;20.7;;;;;
83229;07/08/2005;0000;;27.5;;7;4.9;76.75;1.8;
83229;07/08/2005;1200;0.1;;22.5;;;;;
83229;08/08/2005;0000;;27.5;;6.4;3.1;84;1.466667;
83229;08/08/2005;1200;0.7;;21.6;;;;;
83229;09/08/2005;0000;;27.7;;8.2;2.2;84.5;1.133333;
83229;09/08/2005;1200;5.4;;20.8;;;;;
83229;10/08/2005;0000;;25.9;;2.9;1.8;92.5;0.5;
83229;10/08/2005;1200;8;;20.5;;;;;
83229;11/08/2005;0000;;27.3;;7;1;84.25;1.2;
83229;11/08/2005;1200;3.4;;21.5;;;;;
83229;12/08/2005;0000;;27.7;;3.6;1.7;83.25;1.3;
83229;12/08/2005;1200;35;;21.5;;;;;
83229;13/08/2005;0000;;27.7;;8.2;2.1;84.25;1.8;
83229;13/08/2005;1200;0.2;;22.1;;;;;
83229;14/08/2005;0000;;27.7;;9;1.9;76;1.733333;
83229;14/08/2005;1200;5.2;;21.9;;;;;
83229;15/08/2005;0000;;26.9;;2.7;2.8;90.75;1.5;
83229;15/08/2005;1200;0.8;;22.5;;;;;
83229;16/08/2005;0000;;27.8;;7.5;1.9;79;1.2;
83229;16/08/2005;1200;4.5;;22.4;;;;;
83229;17/08/2005;0000;;25.8;;1.8;2.5;82.75;2.266667;
83229;17/08/2005;1200;1.4;;22.2;;;;;
83229;18/08/2005;0000;;27.9;;9.2;2.6;76.25;1.9;
83229;18/08/2005;1200;7.2;;22.1;;;;;
83229;19/08/2005;0000;;26.4;;3.3;3.2;82.75;1.466667;
83229;19/08/2005;1200;5;;21.3;;;;;
83229;20/08/2005;0000;;27.4;;8.7;2.8;79;1.4;
83229;20/08/2005;1200;4;;22.3;;;;;
83229;21/08/2005;0000;;27.5;;9.3;3.2;76.25;2.5;
83229;21/08/2005;1200;1.8;;21.3;;;;;
83229;22/08/2005;0000;;27.1;;5.2;3.2;81;2.6;
83229;22/08/2005;1200;1;;21.2;;;;;
83229;23/08/2005;0000;;28;;4.3;2.8;85.25;1.466667;
83229;23/08/2005;1200;1;;21.6;;;;;
83229;24/08/2005;0000;;27.5;;9.6;2.3;75.5;1.9;
83229;24/08/2005;1200;3.4;;22.3;;;;;
83229;25/08/2005;0000;;27.9;;9.5;3.5;77.25;1.1;
83229;25/08/2005;1200;0;;21.9;;;;;
83229;26/08/2005;0000;;28.3;;6.3;2.9;75.75;1.433333;
83229;26/08/2005;1200;0.2;;22.3;;;;;
83229;27/08/2005;0000;;27.3;;8.1;3.1;82.5;1.8;
83229;27/08/2005;1200;0;;22.5;;;;;
83229;28/08/2005;0000;;28.1;;8.7;2.5;80.75;1.666667;
83229;28/08/2005;1200;1.8;;22.3;;;;;
83229;29/08/2005;0000;;28;;8.2;2.5;86.75;0.533333;
83229;29/08/2005;1200;2;;22.1;;;;;
83229;30/08/2005;0000;;27.7;;3.9;2;81.5;1.6;
83229;30/08/2005;1200;0;;22.3;;;;;
83229;31/08/2005;0000;;28.5;;6.3;2.3;78;1.333333;
83229;31/08/2005;1200;0;;21.5;;;;;
83229;01/09/2005;0000;;28.3;;6.3;2.6;78;1.433333;
83229;01/09/2005;1200;0.1;;22;;;;;
83229;02/09/2005;0000;;27.9;;4.7;2.5;81;1.433333;
83229;02/09/2005;1200;0;;22.1;;;;;
83229;03/09/2005;0000;;28.3;;9.7;2.2;77.5;1.833333;
83229;03/09/2005;1200;0;;21.7;;;;;
83229;04/09/2005;0000;;29;;9.8;2.8;78.5;2.266667;
83229;04/09/2005;1200;1;;21.7;;;;;
83229;05/09/2005;0000;;28.8;;9.8;3.3;75.25;2.066667;
83229;05/09/2005;1200;0;;23.3;;;;;
83229;06/09/2005;0000;;29;;9.8;3.4;78.75;1.766667;
83229;06/09/2005;1200;0;;22.2;;;;;
83229;07/09/2005;0000;;29;;9.6;2.8;81.5;1.633333;
83229;07/09/2005;1200;0;;22.2;;;;;
83229;08/09/2005;0000;;28.9;;9.4;2.9;75.75;2.466667;
83229;08/09/2005;1200;0;;23.7;;;;;
83229;09/09/2005;0000;;28.6;;10.1;3.5;77.75;2.133333;
83229;09/09/2005;1200;0;;23.4;;;;;
83229;10/09/2005;0000;;28.7;;8.4;3.3;83.5;2.6;
83229;10/09/2005;1200;0;;23;;;;;
83229;11/09/2005;0000;;27.3;;4.7;2;94.75;1.566667;
83229;11/09/2005;1200;20.8;;21.5;;;;;
83229;12/09/2005;0000;;28.5;;8.4;1.1;83;2;
83229;12/09/2005;1200;16.8;;21.7;;;;;
83229;13/09/2005;0000;;27.7;;9.5;2.4;77.75;1.7;
83229;13/09/2005;1200;0;;22.4;;;;;
83229;14/09/2005;0000;;28.1;;8.6;2.9;79.75;2.466667;
83229;14/09/2005;1200;0;;22.2;;;;;
83229;15/09/2005;0000;;26.9;;8.7;3;76;2.033333;
83229;15/09/2005;1200;3.3;;21.3;;;;;
83229;16/09/2005;0000;;27.7;;7.8;3;82.75;1.9;
83229;16/09/2005;1200;4.7;;21.5;;;;;
83229;17/09/2005;0000;;27.7;;10.2;2.4;78.75;1.666667;
83229;17/09/2005;1200;0.6;;20.9;;;;;
83229;18/09/2005;0000;;28;;10;2.8;80;1.666667;
83229;18/09/2005;1200;0;;23.2;;;;;
83229;19/09/2005;0000;;27.9;;1.9;2.5;86.25;1.266667;
83229;19/09/2005;1200;0;;22.9;;;;;
83229;20/09/2005;0000;;28.5;;7.9;1.8;81.5;1.9;
83229;20/09/2005;1200;0;;22.5;;;;;
83229;21/09/2005;0000;;28.2;;3.9;2.2;84;1.2;
83229;21/09/2005;1200;0;;22.5;;;;;
83229;22/09/2005;0000;;30.1;;7.5;2.2;82;2.166667;
83229;22/09/2005;1200;0;;24.5;;;;;
83229;23/09/2005;0000;;27.9;;1.9;2.3;84.75;1.733333;
83229;23/09/2005;1200;2.6;;23.8;;;;;
83229;24/09/2005;0000;;28.3;;4.8;1.9;83;1.4;
83229;24/09/2005;1200;0;;22.7;;;;;
83229;25/09/2005;0000;;29.3;;8.7;2;77;2.466667;
83229;25/09/2005;1200;0;;23.4;;;;;
83229;26/09/2005;0000;;29.9;;9.6;3.6;71.5;2.133333;
83229;26/09/2005;1200;0;;23.8;;;;;
83229;27/09/2005;0000;;29.3;;6.3;3.4;80;2.233333;
83229;27/09/2005;1200;0;;24.3;;;;;
83229;28/09/2005;0000;;29.4;;9.5;2.6;78.5;1.766667;
83229;28/09/2005;1200;0.1;;24;;;;;
83229;29/09/2005;0000;;29.6;;9.6;3.2;80.25;2.166667;
83229;29/09/2005;1200;0;;23;;;;;
83229;30/09/2005;0000;;29.1;;7.7;2.7;82.25;2;
83229;30/09/2005;1200;0.6;;23.1;;;;;
83229;01/10/2005;0000;;29.9;;8.1;2.6;81.5;1.266667;
83229;01/10/2005;1200;1;;23.3;;;;;
83229;02/10/2005;0000;;28.7;;10.1;2.4;79;2.266667;
83229;02/10/2005;1200;0;;22.9;;;;;
83229;03/10/2005;0000;;29.1;;5.5;3;89.25;1.766667;
83229;03/10/2005;1200;1.2;;22.6;;;;;
83229;04/10/2005;0000;;29.2;;4.1;1.9;80.25;1.566667;
83229;04/10/2005;1200;4.6;;22.5;;;;;
83229;05/10/2005;0000;;30.3;;10.3;1.2;77.75;2.3;
83229;05/10/2005;1200;0;;23.9;;;;;
83229;06/10/2005;0000;;30.5;;9.7;2.2;76.5;2.3;
83229;06/10/2005;1200;0;;24.6;;;;;
83229;07/10/2005;0000;;30.4;;9.8;3.7;72.5;1.866667;
83229;07/10/2005;1200;0;;24.7;;;;;
